0
SIGN:success disable Auto NUMA
SIGN: success disable SWAP
root      2088  0.0  0.0   7592  3468 pts/1    S    12:48   0:00              \_ sudo nohup ./memcachedTestScript.sh
root      2089  0.5  0.0   4972  3000 pts/1    S    12:48   0:00                  \_ /bin/bash ./memcachedTestScript.sh
root      2110  0.0  0.0   4372   668 pts/1    S    12:48   0:00                      \_ grep memcached
root      2107  0.0  0.0  14100  3592 ?        Dsl  12:48   0:00 memcached -d -m 122880 -p 6379 -u root -t 64
SIGN: success start redis
===begin prepare data for test===
Writing results to ./F-2nd/memcached_test_prepare_F_OFF_20230814124814.log...
[RUN #1] Preparing benchmark client...
[RUN #1] Launching threads now...
[RUN #1 0%,   1 secs] 20 threads:      276819 ops,  276337 (avg:  276337) ops/sec, 280.65MB/sec (avg: 280.65MB/sec), 11.50 (avg: 11.50) msec latency
[RUN #1 6%,  34 secs] 20 threads:    41263419 ops, 1209024 (avg: 1213154) ops/sec, 1.22GB/sec (avg: 1.22GB/sec),  2.64 (avg:  2.63) msec latency
[RUN #1 6%,  35 secs] 20 threads:    42456548 ops, 1192852 (avg: 1212574) ops/sec, 1.20GB/sec (avg: 1.22GB/sec),  2.68 (avg:  2.63) msec latency
[RUN #1 6%,  36 secs] 20 threads:    43637920 ops, 1181112 (avg: 1211700) ops/sec, 1.19GB/sec (avg: 1.22GB/sec),  2.70 (avg:  2.63) msec latency
[RUN #1 6%,  37 secs] 20 threads:    44847758 ops, 1209557 (avg: 1211642) ops/sec, 1.22GB/sec (avg: 1.22GB/sec),  2.64 (avg:  2.63) msec latency
[RUN #1 6%,  38 secs] 20 threads:    46037606 ops, 1189538 (avg: 1211061) ops/sec, 1.20GB/sec (avg: 1.22GB/sec),  2.68 (avg:  2.64) msec latency
[RUN #1 7%,  39 secs] 20 threads:    47224380 ops, 1185621 (avg: 1210408) ops/sec, 1.20GB/sec (avg: 1.22GB/sec),  2.69 (avg:  2.64) msec latency
[RUN #1 7%,  40 secs] 20 threads:    48407807 ops, 1183114 (avg: 1209726) ops/sec, 1.19GB/sec (avg: 1.22GB/sec),  2.70 (avg:  2.64) msec latency
[RUN #1 7%,  41 secs] 20 threads:    49594954 ops, 1186814 (avg: 1209167) ops/sec, 1.20GB/sec (avg: 1.22GB/sec),  2.69 (avg:  2.64) msec latency
[RUN #1 7%,  42 secs] 20 threads:    50802313 ops, 1207021 (avg: 1209116) ops/sec, 1.22GB/sec (avg: 1.22GB/sec),  2.64 (avg:  2.64) msec latency
[RUN #1 7%,  43 secs] 20 threads:    52018783 ops, 1216148 (avg: 1209279) ops/sec, 1.23GB/sec (avg: 1.22GB/sec),  2.62 (avg:  2.64) msec latency
[RUN #1 7%,  44 secs] 20 threads:    53201886 ops, 1182800 (avg: 1208678) ops/sec, 1.19GB/sec (avg: 1.22GB/sec),  2.70 (avg:  2.64) msec latency
[RUN #1 8%,  45 secs] 20 threads:    54390022 ops, 1187841 (avg: 1208215) ops/sec, 1.20GB/sec (avg: 1.22GB/sec),  2.69 (avg:  2.64) msec latency
[RUN #1 8%,  46 secs] 20 threads:    55564449 ops, 1174145 (avg: 1207474) ops/sec, 1.19GB/sec (avg: 1.22GB/sec),  2.72 (avg:  2.64) msec latency
[RUN #1 8%,  47 secs] 20 threads:    56737934 ops, 1173156 (avg: 1206744) ops/sec, 1.18GB/sec (avg: 1.22GB/sec),  2.72 (avg:  2.64) msec latency
[RUN #1 8%,  48 secs] 20 threads:    57913773 ops, 1175538 (avg: 1206094) ops/sec, 1.19GB/sec (avg: 1.22GB/sec),  2.72 (avg:  2.65) msec latency
[RUN #1 8%,  49 secs] 20 threads:    59088430 ops, 1174398 (avg: 1205447) ops/sec, 1.19GB/sec (avg: 1.22GB/sec),  2.72 (avg:  2.65) msec latency
[RUN #1 8%,  50 secs] 20 threads:    60287975 ops, 1199209 (avg: 1205322) ops/sec, 1.21GB/sec (avg: 1.22GB/sec),  2.66 (avg:  2.65) msec latency
[RUN #1 9%,  51 secs] 20 threads:    61466081 ops, 1177818 (avg: 1204783) ops/sec, 1.19GB/sec (avg: 1.22GB/sec),  2.71 (avg:  2.65) msec latency
[RUN #1 9%,  52 secs] 20 threads:    62659644 ops, 1193257 (avg: 1204562) ops/sec, 1.20GB/sec (avg: 1.22GB/sec),  2.68 (avg:  2.65) msec latency
[RUN #1 9%,  53 secs] 20 threads:    63860366 ops, 1200429 (avg: 1204484) ops/sec, 1.21GB/sec (avg: 1.22GB/sec),  2.66 (avg:  2.65) msec latency
[RUN #1 9%,  54 secs] 20 threads:    65058631 ops, 1197972 (avg: 1204363) ops/sec, 1.21GB/sec (avg: 1.22GB/sec),  2.66 (avg:  2.65) msec latency
[RUN #1 9%,  55 secs] 20 threads:    66262139 ops, 1203180 (avg: 1204342) ops/sec, 1.21GB/sec (avg: 1.22GB/sec),  2.65 (avg:  2.65) msec latency
[RUN #1 9%,  56 secs] 20 threads:    67464490 ops, 1202091 (avg: 1204301) ops/sec, 1.21GB/sec (avg: 1.22GB/sec),  2.66 (avg:  2.65) msec latency
[RUN #1 10%,  57 secs] 20 threads:    68658256 ops, 1193465 (avg: 1204111) ops/sec, 1.20GB/sec (avg: 1.22GB/sec),  2.67 (avg:  2.65) msec latency
[RUN #1 10%,  58 secs] 20 threads:    69835938 ops, 1177418 (avg: 1203651) ops/sec, 1.19GB/sec (avg: 1.22GB/sec),  2.71 (avg:  2.65) msec latency
[RUN #1 10%,  59 secs] 20 threads:    71026067 ops, 1189867 (avg: 1203417) ops/sec, 1.20GB/sec (avg: 1.21GB/sec),  2.68 (avg:  2.65) msec latency
[RUN #1 10%,  60 secs] 20 threads:    72229704 ops, 1202857 (avg: 1203408) ops/sec, 1.21GB/sec (avg: 1.21GB/sec),  2.65 (avg:  2.65) msec latency
[RUN #1 10%,  61 secs] 20 threads:    73433852 ops, 1203844 (avg: 1203415) ops/sec, 1.22GB/sec (avg: 1.21GB/sec),  2.65 (avg:  2.65) msec latency
[RUN #1 10%,  62 secs] 20 threads:    74677039 ops, 1242868 (avg: 1204052) ops/sec, 1.25GB/sec (avg: 1.22GB/sec),  2.57 (avg:  2.65) msec latency
[RUN #1 11%,  63 secs] 20 threads:    75864865 ops, 1187517 (avg: 1203789) ops/sec, 1.20GB/sec (avg: 1.22GB/sec),  2.69 (avg:  2.65) msec latency
[RUN #1 11%,  64 secs] 20 threads:    77075071 ops, 1209939 (avg: 1203885) ops/sec, 1.22GB/sec (avg: 1.22GB/sec),  2.64 (avg:  2.65) msec latency
[RUN #1 11%,  65 secs] 20 threads:    78281391 ops, 1206025 (avg: 1203918) ops/sec, 1.22GB/sec (avg: 1.22GB/sec),  2.65 (avg:  2.65) msec latency
[RUN #1 11%,  66 secs] 20 threads:    79512286 ops, 1229567 (avg: 1204307) ops/sec, 1.24GB/sec (avg: 1.22GB/sec),  2.60 (avg:  2.65) msec latency
[RUN #1 11%,  67 secs] 20 threads:    80736928 ops, 1224289 (avg: 1204605) ops/sec, 1.24GB/sec (avg: 1.22GB/sec),  2.61 (avg:  2.65) msec latency
[RUN #1 11%,  68 secs] 20 threads:    81964587 ops, 1227374 (avg: 1204940) ops/sec, 1.24GB/sec (avg: 1.22GB/sec),  2.60 (avg:  2.65) msec latency
[RUN #1 12%,  69 secs] 20 threads:    83196582 ops, 1231689 (avg: 1205328) ops/sec, 1.24GB/sec (avg: 1.22GB/sec),  2.59 (avg:  2.65) msec latency
[RUN #1 12%,  70 secs] 20 threads:    84425951 ops, 1229083 (avg: 1205667) ops/sec, 1.24GB/sec (avg: 1.22GB/sec),  2.60 (avg:  2.65) msec latency
[RUN #1 12%,  71 secs] 20 threads:    85670511 ops, 1244211 (avg: 1206210) ops/sec, 1.26GB/sec (avg: 1.22GB/sec),  2.57 (avg:  2.65) msec latency
[RUN #1 12%,  72 secs] 20 threads:    86903073 ops, 1232266 (avg: 1206572) ops/sec, 1.24GB/sec (avg: 1.22GB/sec),  2.59 (avg:  2.65) msec latency
[RUN #1 12%,  73 secs] 20 threads:    88147865 ops, 1244503 (avg: 1207091) ops/sec, 1.26GB/sec (avg: 1.22GB/sec),  2.56 (avg:  2.64) msec latency
[RUN #1 12%,  74 secs] 20 threads:    89402104 ops, 1253968 (avg: 1207725) ops/sec, 1.27GB/sec (avg: 1.22GB/sec),  2.55 (avg:  2.64) msec latency
[RUN #1 13%,  75 secs] 20 threads:    90655477 ops, 1253042 (avg: 1208329) ops/sec, 1.26GB/sec (avg: 1.22GB/sec),  2.55 (avg:  2.64) msec latency
[RUN #1 13%,  76 secs] 20 threads:    91918936 ops, 1263165 (avg: 1209050) ops/sec, 1.28GB/sec (avg: 1.22GB/sec),  2.53 (avg:  2.64) msec latency
[RUN #1 13%,  77 secs] 20 threads:    93168085 ops, 1248020 (avg: 1209557) ops/sec, 1.26GB/sec (avg: 1.22GB/sec),  2.56 (avg:  2.64) msec latency
[RUN #1 13%,  78 secs] 20 threads:    94407409 ops, 1239026 (avg: 1209934) ops/sec, 1.25GB/sec (avg: 1.22GB/sec),  2.57 (avg:  2.64) msec latency
[RUN #1 13%,  79 secs] 20 threads:    95613692 ops, 1206012 (avg: 1209885) ops/sec, 1.22GB/sec (avg: 1.22GB/sec),  2.65 (avg:  2.64) msec latency
[RUN #1 13%,  80 secs] 20 threads:    96853086 ops, 1239047 (avg: 1210249) ops/sec, 1.25GB/sec (avg: 1.22GB/sec),  2.57 (avg:  2.64) msec latency
[RUN #1 14%,  81 secs] 20 threads:    98067727 ops, 1214339 (avg: 1210300) ops/sec, 1.23GB/sec (avg: 1.22GB/sec),  2.63 (avg:  2.64) msec latency
[RUN #1 14%,  82 secs] 20 threads:    99239478 ops, 1171432 (avg: 1209826) ops/sec, 1.18GB/sec (avg: 1.22GB/sec),  2.73 (avg:  2.64) msec latency
[RUN #1 14%,  83 secs] 20 threads:   100425801 ops, 1186028 (avg: 1209539) ops/sec, 1.20GB/sec (avg: 1.22GB/sec),  2.69 (avg:  2.64) msec latency
[RUN #1 14%,  84 secs] 20 threads:   101608627 ops, 1182532 (avg: 1209218) ops/sec, 1.19GB/sec (avg: 1.22GB/sec),  2.70 (avg:  2.64) msec latency
[RUN #1 14%,  85 secs] 20 threads:   102793599 ops, 1184716 (avg: 1208929) ops/sec, 1.20GB/sec (avg: 1.22GB/sec),  2.69 (avg:  2.64) msec latency
[RUN #1 14%,  86 secs] 20 threads:   103983025 ops, 1189197 (avg: 1208700) ops/sec, 1.20GB/sec (avg: 1.22GB/sec),  2.68 (avg:  2.64) msec latency
[RUN #1 15%,  87 secs] 20 threads:   105184426 ops, 1201074 (avg: 1208612) ops/sec, 1.21GB/sec (avg: 1.22GB/sec),  2.66 (avg:  2.64) msec latency
[RUN #1 15%,  88 secs] 20 threads:   106372258 ops, 1187110 (avg: 1208368) ops/sec, 1.20GB/sec (avg: 1.22GB/sec),  2.69 (avg:  2.64) msec latency
[RUN #1 15%,  89 secs] 20 threads:   107556073 ops, 1183549 (avg: 1208089) ops/sec, 1.19GB/sec (avg: 1.22GB/sec),  2.70 (avg:  2.64) msec latency
[RUN #1 15%,  90 secs] 20 threads:   108741959 ops, 1185563 (avg: 1207839) ops/sec, 1.20GB/sec (avg: 1.22GB/sec),  2.69 (avg:  2.64) msec latency
[RUN #1 15%,  91 secs] 20 threads:   109936825 ops, 1194588 (avg: 1207693) ops/sec, 1.21GB/sec (avg: 1.22GB/sec),  2.67 (avg:  2.64) msec latency
[RUN #1 15%,  92 secs] 20 threads:   111130502 ops, 1193342 (avg: 1207537) ops/sec, 1.20GB/sec (avg: 1.22GB/sec),  2.67 (avg:  2.64) msec latency
[RUN #1 16%,  93 secs] 20 threads:   112335328 ops, 1204527 (avg: 1207505) ops/sec, 1.22GB/sec (avg: 1.22GB/sec),  2.65 (avg:  2.64) msec latency
[RUN #1 16%,  94 secs] 20 threads:   113540168 ops, 1203665 (avg: 1207464) ops/sec, 1.22GB/sec (avg: 1.22GB/sec),  2.65 (avg:  2.64) msec latency
[RUN #1 16%,  95 secs] 20 threads:   114752407 ops, 1211889 (avg: 1207511) ops/sec, 1.22GB/sec (avg: 1.22GB/sec),  2.63 (avg:  2.64) msec latency
[RUN #1 16%,  96 secs] 20 threads:   115959658 ops, 1206961 (avg: 1207505) ops/sec, 1.22GB/sec (avg: 1.22GB/sec),  2.64 (avg:  2.64) msec latency
[RUN #1 16%,  97 secs] 20 threads:   117128751 ops, 1168812 (avg: 1207106) ops/sec, 1.18GB/sec (avg: 1.22GB/sec),  2.73 (avg:  2.64) msec latency
[RUN #1 16%,  98 secs] 20 threads:   118310931 ops, 1181896 (avg: 1206849) ops/sec, 1.19GB/sec (avg: 1.22GB/sec),  2.70 (avg:  2.64) msec latency
[RUN #1 17%,  99 secs] 20 threads:   119498506 ops, 1187233 (avg: 1206651) ops/sec, 1.20GB/sec (avg: 1.22GB/sec),  2.69 (avg:  2.65) msec latency
[RUN #1 17%, 100 secs] 20 threads:   120696768 ops, 1197984 (avg: 1206564) ops/sec, 1.21GB/sec (avg: 1.22GB/sec),  2.66 (avg:  2.65) msec latency
[RUN #1 17%, 101 secs] 20 threads:   121930780 ops, 1233686 (avg: 1206833) ops/sec, 1.25GB/sec (avg: 1.22GB/sec),  2.59 (avg:  2.64) msec latency
[RUN #1 17%, 102 secs] 20 threads:   123161793 ops, 1230688 (avg: 1207066) ops/sec, 1.24GB/sec (avg: 1.22GB/sec),  2.59 (avg:  2.64) msec latency
[RUN #1 17%, 103 secs] 20 threads:   124358960 ops, 1196822 (avg: 1206967) ops/sec, 1.21GB/sec (avg: 1.22GB/sec),  2.67 (avg:  2.64) msec latency
[RUN #1 17%, 104 secs] 20 threads:   125536683 ops, 1177430 (avg: 1206683) ops/sec, 1.19GB/sec (avg: 1.22GB/sec),  2.71 (avg:  2.65) msec latency
[RUN #1 18%, 105 secs] 20 threads:   126711331 ops, 1174281 (avg: 1206374) ops/sec, 1.19GB/sec (avg: 1.22GB/sec),  2.72 (avg:  2.65) msec latency
[RUN #1 18%, 106 secs] 20 threads:   127903960 ops, 1192352 (avg: 1206242) ops/sec, 1.20GB/sec (avg: 1.22GB/sec),  2.68 (avg:  2.65) msec latency
[RUN #1 18%, 107 secs] 20 threads:   129129923 ops, 1225619 (avg: 1206423) ops/sec, 1.24GB/sec (avg: 1.22GB/sec),  2.61 (avg:  2.65) msec latency
[RUN #1 18%, 108 secs] 20 threads:   130363085 ops, 1232866 (avg: 1206668) ops/sec, 1.24GB/sec (avg: 1.22GB/sec),  2.59 (avg:  2.65) msec latency
[RUN #1 18%, 109 secs] 20 threads:   131584207 ops, 1220838 (avg: 1206798) ops/sec, 1.23GB/sec (avg: 1.22GB/sec),  2.61 (avg:  2.64) msec latency
[RUN #1 18%, 110 secs] 20 threads:   132821127 ops, 1235743 (avg: 1207061) ops/sec, 1.25GB/sec (avg: 1.22GB/sec),  2.58 (avg:  2.64) msec latency
[RUN #1 19%, 111 secs] 20 threads:   134065013 ops, 1243567 (avg: 1207390) ops/sec, 1.26GB/sec (avg: 1.22GB/sec),  2.57 (avg:  2.64) msec latency
[RUN #1 19%, 112 secs] 20 threads:   135314341 ops, 1249048 (avg: 1207762) ops/sec, 1.26GB/sec (avg: 1.22GB/sec),  2.56 (avg:  2.64) msec latency
[RUN #1 19%, 113 secs] 20 threads:   136527284 ops, 1212642 (avg: 1207805) ops/sec, 1.22GB/sec (avg: 1.22GB/sec),  2.63 (avg:  2.64) msec latency
[RUN #1 19%, 114 secs] 20 threads:   137703881 ops, 1176333 (avg: 1207529) ops/sec, 1.19GB/sec (avg: 1.22GB/sec),  2.71 (avg:  2.64) msec latency
[RUN #1 19%, 115 secs] 20 threads:   138891281 ops, 1187010 (avg: 1207351) ops/sec, 1.20GB/sec (avg: 1.22GB/sec),  2.69 (avg:  2.64) msec latency
[RUN #1 19%, 116 secs] 20 threads:   140067313 ops, 1175683 (avg: 1207078) ops/sec, 1.19GB/sec (avg: 1.22GB/sec),  2.72 (avg:  2.64) msec latency
[RUN #1 20%, 117 secs] 20 threads:   141259521 ops, 1191921 (avg: 1206948) ops/sec, 1.20GB/sec (avg: 1.22GB/sec),  2.68 (avg:  2.64) msec latency
[RUN #1 20%, 118 secs] 20 threads:   142438046 ops, 1178223 (avg: 1206705) ops/sec, 1.19GB/sec (avg: 1.22GB/sec),  2.71 (avg:  2.65) msec latency
[RUN #1 20%, 119 secs] 20 threads:   143616412 ops, 1178073 (avg: 1206464) ops/sec, 1.19GB/sec (avg: 1.22GB/sec),  2.71 (avg:  2.65) msec latency
[RUN #1 20%, 120 secs] 20 threads:   144794983 ops, 1178222 (avg: 1206229) ops/sec, 1.19GB/sec (avg: 1.22GB/sec),  2.71 (avg:  2.65) msec latency
[RUN #1 20%, 121 secs] 20 threads:   145974465 ops, 1179180 (avg: 1206005) ops/sec, 1.19GB/sec (avg: 1.22GB/sec),  2.71 (avg:  2.65) msec latency
[RUN #1 20%, 122 secs] 20 threads:   147132900 ops, 1158157 (avg: 1205613) ops/sec, 1.17GB/sec (avg: 1.22GB/sec),  2.76 (avg:  2.65) msec latency
[RUN #1 21%, 123 secs] 20 threads:   148299212 ops, 1166041 (avg: 1205291) ops/sec, 1.18GB/sec (avg: 1.22GB/sec),  2.74 (avg:  2.65) msec latency
[RUN #1 21%, 124 secs] 20 threads:   149478423 ops, 1178937 (avg: 1205079) ops/sec, 1.19GB/sec (avg: 1.22GB/sec),  2.71 (avg:  2.65) msec latency
[RUN #1 21%, 125 secs] 20 threads:   150696294 ops, 1217539 (avg: 1205179) ops/sec, 1.23GB/sec (avg: 1.22GB/sec),  2.62 (avg:  2.65) msec latency
[RUN #1 21%, 126 secs] 20 threads:   151906952 ops, 1210280 (avg: 1205219) ops/sec, 1.22GB/sec (avg: 1.22GB/sec),  2.64 (avg:  2.65) msec latency
[RUN #1 21%, 127 secs] 20 threads:   153099976 ops, 1192728 (avg: 1205121) ops/sec, 1.20GB/sec (avg: 1.22GB/sec),  2.68 (avg:  2.65) msec latency
[RUN #1 21%, 128 secs] 20 threads:   154285269 ops, 1184970 (avg: 1204963) ops/sec, 1.20GB/sec (avg: 1.22GB/sec),  2.69 (avg:  2.65) msec latency
[RUN #1 22%, 129 secs] 20 threads:   155450710 ops, 1165189 (avg: 1204655) ops/sec, 1.18GB/sec (avg: 1.22GB/sec),  2.74 (avg:  2.65) msec latency
[RUN #1 22%, 130 secs] 20 threads:   156618989 ops, 1167989 (avg: 1204373) ops/sec, 1.18GB/sec (avg: 1.22GB/sec),  2.73 (avg:  2.65) msec latency
[RUN #1 22%, 131 secs] 20 threads:   157794141 ops, 1174851 (avg: 1204148) ops/sec, 1.19GB/sec (avg: 1.22GB/sec),  2.72 (avg:  2.65) msec latency
[RUN #1 22%, 132 secs] 20 threads:   158950973 ops, 1156535 (avg: 1203787) ops/sec, 1.17GB/sec (avg: 1.22GB/sec),  2.76 (avg:  2.65) msec latency
[RUN #1 22%, 133 secs] 20 threads:   160113120 ops, 1161403 (avg: 1203468) ops/sec, 1.17GB/sec (avg: 1.21GB/sec),  2.75 (avg:  2.65) msec latency
[RUN #1 22%, 134 secs] 20 threads:   161273569 ops, 1160096 (avg: 1203145) ops/sec, 1.17GB/sec (avg: 1.21GB/sec),  2.75 (avg:  2.65) msec latency
[RUN #1 23%, 135 secs] 20 threads:   162447000 ops, 1173186 (avg: 1202923) ops/sec, 1.18GB/sec (avg: 1.21GB/sec),  2.72 (avg:  2.65) msec latency
[RUN #1 23%, 136 secs] 20 threads:   163639438 ops, 1192209 (avg: 1202844) ops/sec, 1.20GB/sec (avg: 1.21GB/sec),  2.68 (avg:  2.65) msec latency
[RUN #1 23%, 137 secs] 20 threads:   164819674 ops, 1179933 (avg: 1202677) ops/sec, 1.19GB/sec (avg: 1.21GB/sec),  2.71 (avg:  2.65) msec latency
[RUN #1 23%, 138 secs] 20 threads:   165999882 ops, 1179924 (avg: 1202512) ops/sec, 1.19GB/sec (avg: 1.21GB/sec),  2.70 (avg:  2.65) msec latency
[RUN #1 23%, 139 secs] 20 threads:   167171623 ops, 1171478 (avg: 1202289) ops/sec, 1.18GB/sec (avg: 1.21GB/sec),  2.73 (avg:  2.65) msec latency
[RUN #1 23%, 140 secs] 20 threads:   168367262 ops, 1195313 (avg: 1202239) ops/sec, 1.21GB/sec (avg: 1.21GB/sec),  2.67 (avg:  2.65) msec latency
[RUN #1 24%, 141 secs] 20 threads:   169575055 ops, 1207483 (avg: 1202276) ops/sec, 1.22GB/sec (avg: 1.21GB/sec),  2.64 (avg:  2.65) msec latency
[RUN #1 24%, 142 secs] 20 threads:   170779488 ops, 1204105 (avg: 1202289) ops/sec, 1.22GB/sec (avg: 1.21GB/sec),  2.65 (avg:  2.65) msec latency
[RUN #1 24%, 143 secs] 20 threads:   171956123 ops, 1176371 (avg: 1202108) ops/sec, 1.19GB/sec (avg: 1.21GB/sec),  2.71 (avg:  2.66) msec latency
[RUN #1 24%, 144 secs] 20 threads:   173140690 ops, 1184282 (avg: 1201984) ops/sec, 1.20GB/sec (avg: 1.21GB/sec),  2.70 (avg:  2.66) msec latency
[RUN #1 24%, 145 secs] 20 threads:   174329989 ops, 1188899 (avg: 1201894) ops/sec, 1.20GB/sec (avg: 1.21GB/sec),  2.68 (avg:  2.66) msec latency
[RUN #1 24%, 146 secs] 20 threads:   175523678 ops, 1193440 (avg: 1201836) ops/sec, 1.20GB/sec (avg: 1.21GB/sec),  2.67 (avg:  2.66) msec latency
[RUN #1 25%, 147 secs] 20 threads:   176723417 ops, 1199508 (avg: 1201820) ops/sec, 1.21GB/sec (avg: 1.21GB/sec),  2.66 (avg:  2.66) msec latency
[RUN #1 25%, 148 secs] 20 threads:   177945821 ops, 1222149 (avg: 1201957) ops/sec, 1.23GB/sec (avg: 1.21GB/sec),  2.61 (avg:  2.66) msec latency
[RUN #1 25%, 149 secs] 20 threads:   179166580 ops, 1220446 (avg: 1202081) ops/sec, 1.23GB/sec (avg: 1.21GB/sec),  2.61 (avg:  2.66) msec latency
[RUN #1 25%, 150 secs] 20 threads:   180348784 ops, 1181920 (avg: 1201947) ops/sec, 1.19GB/sec (avg: 1.21GB/sec),  2.70 (avg:  2.66) msec latency
[RUN #1 25%, 151 secs] 20 threads:   181548906 ops, 1199718 (avg: 1201932) ops/sec, 1.21GB/sec (avg: 1.21GB/sec),  2.66 (avg:  2.66) msec latency
[RUN #1 25%, 152 secs] 20 threads:   182754435 ops, 1205259 (avg: 1201954) ops/sec, 1.22GB/sec (avg: 1.21GB/sec),  2.65 (avg:  2.66) msec latency
[RUN #1 26%, 153 secs] 20 threads:   183970810 ops, 1216102 (avg: 1202046) ops/sec, 1.23GB/sec (avg: 1.21GB/sec),  2.62 (avg:  2.66) msec latency
[RUN #1 26%, 154 secs] 20 threads:   185164737 ops, 1193583 (avg: 1201992) ops/sec, 1.20GB/sec (avg: 1.21GB/sec),  2.67 (avg:  2.66) msec latency
[RUN #1 26%, 155 secs] 20 threads:   186336782 ops, 1171763 (avg: 1201797) ops/sec, 1.18GB/sec (avg: 1.21GB/sec),  2.72 (avg:  2.66) msec latency
[RUN #1 26%, 156 secs] 20 threads:   187543690 ops, 1206483 (avg: 1201827) ops/sec, 1.22GB/sec (avg: 1.21GB/sec),  2.65 (avg:  2.66) msec latency
[RUN #1 26%, 157 secs] 20 threads:   188747714 ops, 1203735 (avg: 1201839) ops/sec, 1.22GB/sec (avg: 1.21GB/sec),  2.65 (avg:  2.66) msec latency
[RUN #1 26%, 158 secs] 20 threads:   189953476 ops, 1205434 (avg: 1201861) ops/sec, 1.22GB/sec (avg: 1.21GB/sec),  2.65 (avg:  2.66) msec latency
[RUN #1 27%, 159 secs] 20 threads:   191188857 ops, 1235124 (avg: 1202071) ops/sec, 1.25GB/sec (avg: 1.21GB/sec),  2.58 (avg:  2.66) msec latency
[RUN #1 27%, 160 secs] 20 threads:   192444366 ops, 1255167 (avg: 1202402) ops/sec, 1.27GB/sec (avg: 1.21GB/sec),  2.54 (avg:  2.65) msec latency
[RUN #1 27%, 161 secs] 20 threads:   193700520 ops, 1255792 (avg: 1202734) ops/sec, 1.27GB/sec (avg: 1.21GB/sec),  2.54 (avg:  2.65) msec latency
[RUN #1 27%, 162 secs] 20 threads:   194905453 ops, 1204701 (avg: 1202746) ops/sec, 1.22GB/sec (avg: 1.21GB/sec),  2.65 (avg:  2.65) msec latency
[RUN #1 27%, 163 secs] 20 threads:   196109020 ops, 1203258 (avg: 1202749) ops/sec, 1.21GB/sec (avg: 1.21GB/sec),  2.65 (avg:  2.65) msec latency
[RUN #1 27%, 164 secs] 20 threads:   197316269 ops, 1206997 (avg: 1202775) ops/sec, 1.22GB/sec (avg: 1.21GB/sec),  2.64 (avg:  2.65) msec latency
[RUN #1 28%, 165 secs] 20 threads:   198497842 ops, 1181195 (avg: 1202644) ops/sec, 1.19GB/sec (avg: 1.21GB/sec),  2.70 (avg:  2.65) msec latency
[RUN #1 28%, 166 secs] 20 threads:   199666104 ops, 1167981 (avg: 1202436) ops/sec, 1.18GB/sec (avg: 1.21GB/sec),  2.74 (avg:  2.65) msec latency
[RUN #1 28%, 167 secs] 20 threads:   200853421 ops, 1186994 (avg: 1202343) ops/sec, 1.20GB/sec (avg: 1.21GB/sec),  2.69 (avg:  2.65) msec latency
[RUN #1 28%, 168 secs] 20 threads:   202011266 ops, 1157511 (avg: 1202076) ops/sec, 1.17GB/sec (avg: 1.21GB/sec),  2.76 (avg:  2.66) msec latency
[RUN #1 28%, 169 secs] 20 threads:   203189599 ops, 1178050 (avg: 1201934) ops/sec, 1.19GB/sec (avg: 1.21GB/sec),  2.71 (avg:  2.66) msec latency
[RUN #1 28%, 170 secs] 20 threads:   204396631 ops, 1206723 (avg: 1201962) ops/sec, 1.22GB/sec (avg: 1.21GB/sec),  2.64 (avg:  2.66) msec latency
[RUN #1 29%, 171 secs] 20 threads:   205588074 ops, 1191119 (avg: 1201899) ops/sec, 1.20GB/sec (avg: 1.21GB/sec),  2.68 (avg:  2.66) msec latency
[RUN #1 29%, 172 secs] 20 threads:   206754267 ops, 1165857 (avg: 1201689) ops/sec, 1.18GB/sec (avg: 1.21GB/sec),  2.74 (avg:  2.66) msec latency
[RUN #1 29%, 173 secs] 20 threads:   207936075 ops, 1181089 (avg: 1201570) ops/sec, 1.19GB/sec (avg: 1.21GB/sec),  2.70 (avg:  2.66) msec latency
[RUN #1 29%, 174 secs] 20 threads:   209118105 ops, 1181670 (avg: 1201456) ops/sec, 1.19GB/sec (avg: 1.21GB/sec),  2.70 (avg:  2.66) msec latency
[RUN #1 29%, 175 secs] 20 threads:   210296280 ops, 1177929 (avg: 1201322) ops/sec, 1.19GB/sec (avg: 1.21GB/sec),  2.71 (avg:  2.66) msec latency
[RUN #1 29%, 176 secs] 20 threads:   211482435 ops, 1185851 (avg: 1201234) ops/sec, 1.20GB/sec (avg: 1.21GB/sec),  2.69 (avg:  2.66) msec latency
[RUN #1 30%, 177 secs] 20 threads:   212665088 ops, 1182350 (avg: 1201127) ops/sec, 1.19GB/sec (avg: 1.21GB/sec),  2.70 (avg:  2.66) msec latency
[RUN #1 30%, 178 secs] 20 threads:   213873118 ops, 1207798 (avg: 1201164) ops/sec, 1.22GB/sec (avg: 1.21GB/sec),  2.64 (avg:  2.66) msec latency
[RUN #1 30%, 179 secs] 20 threads:   215069064 ops, 1194627 (avg: 1201128) ops/sec, 1.21GB/sec (avg: 1.21GB/sec),  2.67 (avg:  2.66) msec latency
[RUN #1 30%, 180 secs] 20 threads:   216261209 ops, 1191858 (avg: 1201076) ops/sec, 1.20GB/sec (avg: 1.21GB/sec),  2.68 (avg:  2.66) msec latency
